P1      	P2       	P3        	O            	D	std(D)	Z	BABA	ABBA	nloci	nboot	pdisc	notes
[CUCA4] 	[FLSF47] 	[CRL0001] 	[AR,EN,DO,DU]	-0.606	0.028	21.76	1040.38	255.62	8254	200	0.17	test 10.114
[CUCA4] 	[FLSF47] 	[CRL0030] 	[AR,EN,DO,DU]	-0.589	0.027	21.62	1071.62	277.12	8113	200	0.18	test 10.115
[CUCA4] 	[FLMO62] 	[MXSA3017]	[AR,EN,DO,DU]	-0.514	0.026	19.51	909.12	291.88	8349	200	0.16	test 10.116
[CUCA4] 	[FLMO62] 	[BZBB1]   	[AR,EN,DO,DU]	-0.590	0.029	20.16	895.50	231.00	7494	200	0.17	test 10.117
[CUCA4] 	[FLMO62] 	[HNDA09]  	[AR,EN,DO,DU]	-0.619	0.024	26.15	1123.25	264.00	8653	200	0.18	test 10.118
[CUCA4] 	[FLMO62] 	[CRL0001] 	[AR,EN,DO,DU]	-0.617	0.028	21.66	1011.62	239.88	8094	200	0.17	test 10.119
[CUCA4] 	[FLMO62] 	[CRL0030] 	[AR,EN,DO,DU]	-0.624	0.024	26.43	1098.12	254.12	7956	200	0.19	test 10.120
[CUCA4] 	[FLSA185]	[MXSA3017]	[AR,EN,DO,DU]	-0.566	0.029	19.47	848.62	234.88	6893	200	0.17	test 10.121
[CUCA4] 	[FLSA185]	[BZBB1]   	[AR,EN,DO,DU]	-0.542	0.034	15.86	751.00	222.75	6216	200	0.17	test 10.122
[CUCA4] 	[FLSA185]	[HNDA09]  	[AR,EN,DO,DU]	-0.620	0.028	22.14	975.88	228.88	7183	200	0.18	test 10.123
[CUCA4] 	[FLSA185]	[CRL0001] 	[AR,EN,DO,DU]	-0.573	0.033	17.25	876.62	237.62	6743	200	0.17	test 10.124
[CUCA4] 	[FLSA185]	[CRL0030] 	[AR,EN,DO,DU]	-0.608	0.025	23.86	919.38	224.12	6678	200	0.18	test 10.125
[CUCA4] 	[FLCK216]	[MXSA3017]	[AR,EN,DO,DU]	-0.523	0.030	17.63	929.50	290.75	7777	200	0.17	test 10.126
[CUCA4] 	[FLCK216]	[BZBB1]   	[AR,EN,DO,DU]	-0.614	0.023	27.26	886.88	212.38	6948	200	0.17	test 10.127
[CUCA4] 	[FLCK216]	[HNDA09]  	[AR,EN,DO,DU]	-0.624	0.026	23.62	1071.00	248.00	8073	200	0.18	test 10.128
[CUCA4] 	[FLCK216]	[CRL0001] 	[AR,EN,DO,DU]	-0.619	0.024	26.13	1014.12	238.62	7617	200	0.18	test 10.129
[CUCA4] 	[FLCK216]	[CRL0030] 	[AR,EN,DO,DU]	-0.666	0.023	28.78	1127.88	225.88	7562	200	0.19	test 10.130
[CUCA4] 	[FLAB109]	[MXSA3017]	[AR,EN,DO,DU]	-0.522	0.027	19.17	1079.12	339.38	9588	200	0.16	test 10.131
[CUCA4] 	[FLAB109]	[BZBB1]   	[AR,EN,DO,DU]	-0.585	0.024	24.54	1074.38	281.62	8539	200	0.17	test 10.132
[CUCA4] 	[FLAB109]	[HNDA09]  	[AR,EN,DO,DU]	-0.601	0.023	26.23	1332.00	332.00	10079	200	0.18	test 10.133
[CUCA4] 	[FLAB109]	[CRL0001] 	[AR,EN,DO,DU]	-0.588	0.028	21.39	1247.25	323.25	9444	200	0.17	test 10.134
[CUCA4] 	[FLAB109]	[CRL0030] 	[AR,EN,DO,DU]	-0.600	0.020	30.44	1388.12	346.62	9931	200	0.19	test 10.135
[CUCA4] 	[FLWO6]  	[MXSA3017]	[AR,EN,DO,DU]	-0.544	0.027	20.02	896.62	264.62	8071	200	0.16	test 10.136
[CUCA4] 	[FLWO6]  	[BZBB1]   	[AR,EN,DO,DU]	-0.636	0.026	24.42	855.88	190.38	7246	200	0.16	test 10.137
[CUCA4] 	[FLWO6]  	[HNDA09]  	[AR,EN,DO,DU]	-0.645	0.021	30.44	1038.62	224.12	8356	200	0.16	test 10.138
[CUCA4] 	[FLWO6]  	[CRL0001] 	[AR,EN,DO,DU]	-0.654	0.024	27.61	980.88	204.88	7795	200	0.16	test 10.139
[CUCA4] 	[FLWO6]  	[CRL0030] 	[AR,EN,DO,DU]	-0.656	0.023	28.50	1011.25	210.25	7665	200	0.17	test 10.140
[CUCA4] 	[FLSF54] 	[MXSA3017]	[AR,EN,DO,DU]	-0.503	0.026	19.51	1054.38	348.88	9108	200	0.17	test 10.141
[CUCA4] 	[FLSF54] 	[BZBB1]   	[AR,EN,DO,DU]	-0.605	0.025	24.43	1034.12	254.12	8088	200	0.17	test 10.142
[CUCA4] 	[FLSF54] 	[HNDA09]  	[AR,EN,DO,DU]	-0.621	0.021	29.14	1305.50	305.00	9557	200	0.18	test 10.143
[CUCA4] 	[FLSF54] 	[CRL0001] 	[AR,EN,DO,DU]	-0.612	0.027	22.32	1186.50	286.00	8919	200	0.18	test 10.144
[CUCA4] 	[FLSF54] 	[CRL0030] 	[AR,EN,DO,DU]	-0.592	0.021	28.52	1367.88	350.38	9641	200	0.19	test 10.145
[CUCA4] 	[FLCK18] 	[MXSA3017]	[AR,EN,DO,DU]	-0.558	0.025	22.44	898.38	255.12	8168	200	0.16	test 10.146
[CUCA4] 	[FLCK18] 	[BZBB1]   	[AR,EN,DO,DU]	-0.619	0.028	22.09	859.75	202.50	7340	200	0.16	test 10.147
[CUCA4] 	[FLCK18] 	[HNDA09]  	[AR,EN,DO,DU]	-0.617	0.024	26.11	1042.88	247.38	8498	200	0.17	test 10.148
[CUCA4] 	[FLCK18] 	[CRL0001] 	[AR,EN,DO,DU]	-0.619	0.027	23.20	975.12	229.62	7989	200	0.16	test 10.149
[CUCA4] 	[FLCK18] 	[CRL0030] 	[AR,EN,DO,DU]	-0.624	0.025	25.05	1063.62	246.62	7792	200	0.18	test 10.150
[CUCA4] 	[LALC2]  	[MXSA3017]	[AR,EN,DO,DU]	-0.446	0.028	16.04	1099.75	421.00	10163	200	0.16	test 10.151
[CUCA4] 	[LALC2]  	[BZBB1]   	[AR,EN,DO,DU]	-0.513	0.028	18.12	1048.25	337.25	9070	200	0.17	test 10.152
[CUCA4] 	[LALC2]  	[HNDA09]  	[AR,EN,DO,DU]	-0.535	0.023	23.10	1308.62	396.12	10634	200	0.18	test 10.153
[CUCA4] 	[LALC2]  	[CRL0001] 	[AR,EN,DO,DU]	-0.570	0.024	23.82	1270.50	348.00	9913	200	0.17	test 10.154
[CUCA4] 	[LALC2]  	[CRL0030] 	[AR,EN,DO,DU]	-0.574	0.024	24.41	1358.75	367.50	10032	200	0.18	test 10.155
[CUCA4] 	[FLSF33] 	[MXSA3017]	[AR,EN,DO,DU]	-0.463	0.030	15.64	849.62	312.12	8017	200	0.16	test 10.156
[CUCA4] 	[FLSF33] 	[BZBB1]   	[AR,EN,DO,DU]	-0.531	0.032	16.67	813.62	249.12	7146	200	0.16	test 10.157
[CUCA4] 	[FLSF33] 	[HNDA09]  	[AR,EN,DO,DU]	-0.572	0.024	23.99	1060.50	289.00	8307	200	0.17	test 10.158
[CUCA4] 	[FLSF33] 	[CRL0001] 	[AR,EN,DO,DU]	-0.591	0.025	23.24	984.00	253.25	7807	200	0.17	test 10.159
[CUCA4] 	[FLSF33] 	[CRL0030] 	[AR,EN,DO,DU]	-0.574	0.023	25.00	1012.62	274.38	7607	200	0.18	test 10.160
[CUCA4] 	[FLBA140]	[MXSA3017]	[AR,EN,DO,DU]	-0.444	0.028	15.93	1075.38	414.12	9417	200	0.17	test 10.161
[CUCA4] 	[FLBA140]	[BZBB1]   	[AR,EN,DO,DU]	-0.512	0.025	20.59	1039.75	336.00	8341	200	0.18	test 10.162
[CUCA4] 	[FLBA140]	[HNDA09]  	[AR,EN,DO,DU]	-0.544	0.022	24.23	1311.38	386.88	9892	200	0.18	test 10.163
[CUCA4] 	[FLBA140]	[CRL0001] 	[AR,EN,DO,DU]	-0.577	0.024	24.44	1247.38	334.88	9183	200	0.19	test 10.164
[CUCA4] 	[FLBA140]	[CRL0030] 	[AR,EN,DO,DU]	-0.549	0.022	24.75	1395.12	406.12	9868	200	0.19	test 10.165
